ID,Age,Sex
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON98731,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON98641,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON98532,22,M
27ac08a9-3671-4050-bac1-c99b77ba2e77_sub-136,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-10492,22,F
0f202690-44af-4178-8b94-b4030a8e19c7_sub-17,22,M
0f202690-44af-4178-8b94-b4030a8e19c7_sub-15,22,F
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050495,22,M
0b14e2ab-91b1-42fd-bfb0-49280149e9b3_sub-30151,22,M
0b14e2ab-91b1-42fd-bfb0-49280149e9b3_sub-30144,22,M
e0421bd2-bdc3-469b-bbc7-d15ea171d968_sub-3254,22,F
e24a4a80-d6c4-4dec-91c9-e374b91dfef7_sub-22,22,M
e24a4a80-d6c4-4dec-91c9-e374b91dfef7_sub-21,22,F
e24a4a80-d6c4-4dec-91c9-e374b91dfef7_sub-13,22,F
e24a4a80-d6c4-4dec-91c9-e374b91dfef7_sub-08,22,F
81379988-15ea-45c6-a292-104446e9228c_sub-14,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON87300,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON86640,22,F
cc9795bb-4bfe-4b39-a03d-ef5ec7a072da_sub-19,22,M
c34c08da-8c6d-4484-bb6c-1a505a8a983f_sub-25,22,M
0f202690-44af-4178-8b94-b4030a8e19c7_sub-24,22,M
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050479,22,M
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050474,22,M
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050473,22,M
0f202690-44af-4178-8b94-b4030a8e19c7_sub-19,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-10724,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-11077,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-11059,22,F
c34c08da-8c6d-4484-bb6c-1a505a8a983f_sub-15,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-10948,22,F
ced5c2da-1558-40f2-9bda-306558cfe528_sub-05,22,M
ced5c2da-1558-40f2-9bda-306558cfe528_sub-03,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON99810,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON99676,22,F
e2ab7382-7efe-44b5-9afd-630221568f56_sub-1520,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON86211,22,F
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-01,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON98854,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON98841,22,M
81379988-15ea-45c6-a292-104446e9228c_sub-24,22,M
81379988-15ea-45c6-a292-104446e9228c_sub-21,22,M
e0421bd2-bdc3-469b-bbc7-d15ea171d968_sub-3219,22,F
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050439,22,M
354357b7-c770-4e11-8b49-c31436b80532_sub-60006,22,M
354357b7-c770-4e11-8b49-c31436b80532_sub-50014,22,M
c2954aa5-fe6d-4c42-87fb-a57dc52b8dcb_sub-055,22,M
0f202690-44af-4178-8b94-b4030a8e19c7_sub-63,22,M
0f202690-44af-4178-8b94-b4030a8e19c7_sub-51,22,M
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050472,22,M
c1ef1e38-748d-4844-ac95-73e246ca5a1d_sub-26,22,F
e3c20741-70d5-414a-be51-cee2fac2285a_sub-G318,22,M
e3c20741-70d5-414a-be51-cee2fac2285a_sub-G313,22,M
e3c20741-70d5-414a-be51-cee2fac2285a_sub-G306,22,M
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-17,22,F
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-11,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1087,22,F
0f202690-44af-4178-8b94-b4030a8e19c7_sub-5,22,F
0f202690-44af-4178-8b94-b4030a8e19c7_sub-48,22,M
c025d7f5-8dc1-427a-a721-97a51527edb1_sub-17,22,F
c025d7f5-8dc1-427a-a721-97a51527edb1_sub-15,22,F
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-26,22,M
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-23,22,F
e3c20741-70d5-414a-be51-cee2fac2285a_sub-G345,22,F
e3c20741-70d5-414a-be51-cee2fac2285a_sub-G340,22,M
e4744a3c-61a6-4e48-8368-e6e88f7a89dc_sub-15,22,M
e4744a3c-61a6-4e48-8368-e6e88f7a89dc_sub-10,22,M
e4744a3c-61a6-4e48-8368-e6e88f7a89dc_sub-09,22,M
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-22,22,F
8200a812-0d45-4819-abc8-cef0ca5f5c28_sub-21,22,M
c1ef1e38-748d-4844-ac95-73e246ca5a1d_sub-25,22,F
c1ef1e38-748d-4844-ac95-73e246ca5a1d_sub-24,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-60020,22,M
354357b7-c770-4e11-8b49-c31436b80532_sub-60015,22,F
0f202690-44af-4178-8b94-b4030a8e19c7_sub-84,22,F
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-201,22,F
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-196,22,M
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-02,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1080,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0140,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0139,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0124,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0120,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON86211,22,F
c1e21cff-c786-4a3c-a1e1-b6972772e886_sub-29556,22,M
c1e21cff-c786-4a3c-a1e1-b6972772e886_sub-29552,22,F
c1e21cff-c786-4a3c-a1e1-b6972772e886_sub-29551,22,F
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041017,22,F
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041009,22,F
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041005,22,M
f5c88ec9-5cf1-4714-87a7-7a82985a7e3f_sub-03,22,M
cf713d97-9d31-4f9e-868c-1fffa9178085_sub-05,22,M
1c9a29d8-9ce7-4bb6-9c44-f33ac504bcb4_sub-05,22,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON83633,22,F
86261e03-f70b-4b89-a378-508db26bdee3_sub-29497,22,M
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-13,22,M
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-10,22,F
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-09,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1069,22,F
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-06,22,M
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-05,22,F
c1e21cff-c786-4a3c-a1e1-b6972772e886_sub-29543,22,M
c1e21cff-c786-4a3c-a1e1-b6972772e886_sub-29538,22,M
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB042024,22,F
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB042021,22,F
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB042014,22,M
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041032,22,F
e5d7ea51-733a-493f-b123-a0b59f707302_sub-0027449,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0101,22,F
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-413,22,M
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-399,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0132,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0131,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1046,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-139,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-134,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-115,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-105,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-08,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-60049,22,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON99810,22,F
c025d7f5-8dc1-427a-a721-97a51527edb1_sub-11,22,M
c025d7f5-8dc1-427a-a721-97a51527edb1_sub-10,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0128,22,M
e5d7ea51-733a-493f-b123-a0b59f707302_sub-0027444,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON80356,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON79309,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON77440,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0115,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1023,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON80356,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON79309,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON83633,22,F
86261e03-f70b-4b89-a378-508db26bdee3_sub-29519,22,F
86261e03-f70b-4b89-a378-508db26bdee3_sub-29517,22,F
1c9a29d8-9ce7-4bb6-9c44-f33ac504bcb4_sub-12,22,F
e48dc514-14d9-4da1-8bb8-04a3120d2205_sub-11,22,F
e48dc514-14d9-4da1-8bb8-04a3120d2205_sub-07,22,F
e48dc514-14d9-4da1-8bb8-04a3120d2205_sub-06,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-032,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON76530,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON76422,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON76410,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON75210,22,F
1fb952bd-a606-4612-a1ed-fa029ceafbc5_sub-210,22,F
354357b7-c770-4e11-8b49-c31436b80532_sub-70055,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-54,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-50,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-42,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-22,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-21,22,M
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-16,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-15,22,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON99676,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-56,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON74322,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON74110,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON73969,22,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON66432,22,F
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050693,22,M
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050692,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0111,22,M
63718d63-e560-417b-8f9d-172a051f48ae_sub-15,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-55,22,M
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-044,22,M
cf713d97-9d31-4f9e-868c-1fffa9178085_sub-14,22,M
d04fc7cb-0106-4fa8-ab99-c77813655048_sub-f8194sp,22,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON98854,22,F
23402587-53c9-4e2b-b35d-b04e2a2b31ca_sub-ON98841,22,M
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-038,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-035,22,M
36b6c3e3-0198-4f95-a6de-10fe10648bdb_sub-13,22,F
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050690,22,M
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050687,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0093,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0091,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0090,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0087,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0990,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0983,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0979,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0999,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON77440,22,M
1fb952bd-a606-4612-a1ed-fa029ceafbc5_sub-224,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1022,22,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON74411,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON74410,22,F
4e51bab6-a35d-4ed5-b72e-e1e118a1a767_sub-BQEOSS,22,F
4dd099fe-ba8c-4091-956d-b72eee65298d_sub-7055197,22,F
4dd099fe-ba8c-4091-956d-b72eee65298d_sub-4288245,22,F
4dd099fe-ba8c-4091-956d-b72eee65298d_sub-3313349,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050959,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0973,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON76530,22,F
1fb952bd-a606-4612-a1ed-fa029ceafbc5_sub-256,22,F
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050691,22,M
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-80,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-78,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-67,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-61,22,F
63718d63-e560-417b-8f9d-172a051f48ae_sub-03,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-030,22,M
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-028,22,M
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-120,22,F
634611c3-6940-451e-b077-15b1f8fd0508_sub-42,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-86,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-84,22,F
371c310b-3fb5-4321-93a8-4126291ff5fa_sub-14,22,M
371c310b-3fb5-4321-93a8-4126291ff5fa_sub-13,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051016,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0078,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0076,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0073,22,F
4e51bab6-a35d-4ed5-b72e-e1e118a1a767_sub-HCQVVC,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0948,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0945,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON76422,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON76410,22,F
4dd099fe-ba8c-4091-956d-b72eee65298d_sub-0021024,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0937,22,M
52de74e0-e550-4277-8724-74192ea977fe_sub-101,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0083,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0927,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON75210,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051027,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051019,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051017,22,M
f42e64a4-e76d-44f0-8e4b-a29546c7f9f9_sub-26,22,F
15afd2a7-0a67-4e03-867f-5eef9d5f80f6_sub-99,22,M
37da4861-5353-4668-aaf1-2c797236e389_sub-03,22,F
371c310b-3fb5-4321-93a8-4126291ff5fa_sub-32,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-024,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-023,22,M
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-022,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-018,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN037,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN036,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051114,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051113,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0039,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0037,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0068,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0060,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON74411,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON74410,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON74322,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON74110,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON73969,22,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051060,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051059,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051058,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0922,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0921,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0920,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0916,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051115,22,M
f3575cc6-b6f5-4dea-8ad9-8cfd773df0a6_sub-21,22,F
f3575cc6-b6f5-4dea-8ad9-8cfd773df0a6_sub-20,22,M
f3575cc6-b6f5-4dea-8ad9-8cfd773df0a6_sub-18,22,M
634611c3-6940-451e-b077-15b1f8fd0508_sub-10,22,M
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-010,22,F
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN003,22,F
bfe6a846-63f9-4dce-a1f7-94480e1d57e8_sub-001,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN017,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN010,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-EN063,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-EN058,22,M
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-12,22,M
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-11,22,M
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0903,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0902,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0895,22,F
20888567-c32b-4899-9dcf-1340714d32e8_sub-10,22,F
52de74e0-e550-4277-8724-74192ea977fe_sub-301,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0027,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0023,22,M
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-59,22,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051150,22,M
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0047,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0043,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0042,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0011,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON66432,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-56,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-51,22,F
7b7bec0c-de83-49b0-bfa5-403d5ea43320_sub-0012,22,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0005,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0004,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0885,22,F
20888567-c32b-4899-9dcf-1340714d32e8_sub-16,22,F
20888567-c32b-4899-9dcf-1340714d32e8_sub-15,22,F
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-CN033,22,M
f3575cc6-b6f5-4dea-8ad9-8cfd773df0a6_sub-03,22,M
f3575cc6-b6f5-4dea-8ad9-8cfd773df0a6_sub-29,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-EN087,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-EN081,22,F
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-EN077,22,M
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-21,22,M
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-19,22,M
f2178db1-12c6-4960-912a-4482775f9efc_sub-23,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0001,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-46,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-39,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-38,22,F
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-34,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0021,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0019,22,F
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0869,22,F
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-09,22,M
d05bcfb4-77c0-439b-83e2-69962d82b94a_sub-07,22,M
d11434e2-dd4a-49f4-a70c-f67c2c7f9f29_sub-study017,22,F
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-018,22,M
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-015,22,M
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-014,22,F
be2fd190-14a5-493a-b42b-4ac686efc448_sub-sid000007,22,M
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0012,22,F
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0010,22,F
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON64321,22,M
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON64211,22,F
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050707,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0015,22,M
7b59ecc1-2c76-4c90-b72d-535282e3a1db_sub-01,22,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0010,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0044,22,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0039,22,M
be2fd190-14a5-493a-b42b-4ac686efc448_sub-sid000005,22,M
be2fd190-14a5-493a-b42b-4ac686efc448_sub-sid000003,22,F
bd9c5e4b-6697-4ef3-a9fa-c2e5de7c2e17_sub-22,22,F
bd9c5e4b-6697-4ef3-a9fa-c2e5de7c2e17_sub-21,22,M
f2178db1-12c6-4960-912a-4482775f9efc_sub-27,22,M
f2178db1-12c6-4960-912a-4482775f9efc_sub-26,22,M
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0039,22,F
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0035,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-016,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-015,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON64321,22,M
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON64211,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-028,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-027,22,M
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0030,22,M
3b20bde3-1d7b-43f2-9b0f-3530ab152cb8_sub-0027055,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-FR028,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-FR025,22,M
3a80f8fd-3d3d-4fbf-9da5-5d5ddf0fa6a9_sub-FR016,22,M
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0029,22,F
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0025,22,F
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0020,22,F
f2178db1-12c6-4960-912a-4482775f9efc_sub-12,22,M
3b20bde3-1d7b-43f2-9b0f-3530ab152cb8_sub-0027086,22,M
3b20bde3-1d7b-43f2-9b0f-3530ab152cb8_sub-0027080,22,M
3b20bde3-1d7b-43f2-9b0f-3530ab152cb8_sub-0027077,22,M
62df751b-ea74-4133-a3fc-1120b294bfc8_sub-NF11,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-047,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-045,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-043,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-040,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-056,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-055,22,F
e74d380a-f1a4-43b8-96bd-e9acaa329e2d_sub-0050706,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-080,22,F
bd9c5e4b-6697-4ef3-a9fa-c2e5de7c2e17_sub-03,22,F
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0043,22,M
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0041,22,F
d18fc5d5-e617-4f77-bec5-d0864045f290_sub-16,22,F
d18fc5d5-e617-4f77-bec5-d0864045f290_sub-12,22,M
d18fc5d5-e617-4f77-bec5-d0864045f290_sub-08,22,F
d18fc5d5-e617-4f77-bec5-d0864045f290_sub-06,22,F
48061b68-107e-43c8-b99a-c50e39c20cc7_sub-ON55443,22,M
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-090,22,F
8ab5a9a1-8aad-473c-af04-2c52d9a2dee6_sub-088,22,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0064,22,F
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0055,22,M
