ID,Modality
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23540,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-006,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23520,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-007,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23399,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-008,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23303,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-009,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23108,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-010,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-23017,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-011,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-22686,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-012,Flow Weighted
f711fc3e-636b-4c8f-b135-40fa50313a44_sub-20900,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-013,Flow Weighted
f62d7522-b1b2-41ef-a484-0c99c29af23f_sub-14,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-014,Flow Weighted
f62d7522-b1b2-41ef-a484-0c99c29af23f_sub-13,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-015,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-016,Flow Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-017,Flow Weighted
3e259851-18f0-4dfd-ae46-191634c51317_sub-122,Flow Weighted
a8fe1117-5675-4b49-b7c2-53eceebcf6c9_sub-09,Flow Weighted
3e259851-18f0-4dfd-ae46-191634c51317_sub-123,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-19,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-14,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0898,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0464,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-15,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-18,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-16,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-17,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0463,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-13,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-17,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0899,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-16,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-01,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0462,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-02,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-15,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-03,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0461,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-04,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-18,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-14,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0465,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-20,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-25,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-03,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0469,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-04,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-24,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-05,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0896,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-06,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0468,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-12,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-23,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-22,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0467,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-08,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-09,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-21,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0897,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-10,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0466,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-11,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-07,Flow Weighted
47efbd04-d010-4be9-8905-9cde9615ca14_sub-02,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0900,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-06,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-06,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0904,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0452,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-05,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0451,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0905,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-04,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-02,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0450,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0453,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0449,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1296,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0906,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0448,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1295,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0447,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1294,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0907,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0446,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1293,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-01,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-05,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-07,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0903,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0460,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-13,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-07,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-08,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-12,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0459,Flow Weighted
48ad3d49-7ae4-439b-ad18-06d5124c3731_sub-09,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0901,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0458,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0454,Flow Weighted
49a95b10-b499-4d00-9fcf-84ab367add15_sub-001,Flow Weighted
49a95b10-b499-4d00-9fcf-84ab367add15_sub-002,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0457,Flow Weighted
49a95b10-b499-4d00-9fcf-84ab367add15_sub-003,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-10,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0902,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0456,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-09,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0455,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-08,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-11,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0470,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051585,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-26,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-7333005,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-8064456,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult11,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-8218392,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0483,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-8720244,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult10,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-9499804,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0889,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult12,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051556,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051557,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051558,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult08,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0482,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051559,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051560,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult07,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051561,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0481,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult09,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051562,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-6953386,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-6592761,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult18,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3848511,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3869075,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult17,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3899622,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0887,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4016887,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult16,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0486,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0484,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4046678,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult15,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4103874,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4219416,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0485,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult14,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4529116,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0888,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-5302451,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult13,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4072305,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult06,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051563,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0890,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0475,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-30,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051577,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0893,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051578,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0474,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-29,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051579,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0473,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051576,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051580,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051581,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0894,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0472,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051582,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-27,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051583,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0471,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051584,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0895,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-28,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051575,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0892,Flow Weighted
da084468-bc1e-4e73-bb28-c5bc258ebd2a_sub-31,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051564,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult05,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051565,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0480,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051566,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult04,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051567,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051568,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult03,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051569,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0479,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051570,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult02,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051571,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0891,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0478,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051572,Flow Weighted
da25fc93-78f0-4072-9084-d7f9c81d79b9_sub-adult01,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051573,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0477,Flow Weighted
4796176e-110a-4a9f-860c-30c08d95f1b7_sub-0051574,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0445,Flow Weighted
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3812101,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0908,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1289,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0415,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0923,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-384,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1231,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-394,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-395,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0414,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1228,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-399,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-376,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-400,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1226,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0924,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-403,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-405,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0412,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1224,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-413,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0411,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-01,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0413,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0925,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1232,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-369,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-314,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1240,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0921,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-316,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-320,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1238,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-330,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0418,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-331,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-372,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1237,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0417,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-335,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0922,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-339,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1234,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-352,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0416,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-357,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1233,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-334,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0419,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1220,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0410,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1211,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0404,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-14,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-15,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1210,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-16,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0929,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0402,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-17,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-13,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1209,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0401,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0930,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-19,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1208,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-20,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0400,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-21,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0399,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1206,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-18,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-02,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0928,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-12,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-03,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1219,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-04,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0409,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-05,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0926,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1218,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-06,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0408,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0405,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-07,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-08,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0407,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-09,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0927,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1215,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0406,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-10,Flow Weighted
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-11,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1212,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1217,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-307,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1241,Flow Weighted
4b30d407-b1dc-4075-8d10-e2ce985aa1dd_sub-303,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0436,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1270,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1269,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0913,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0434,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1268,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1267,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0433,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1266,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1271,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1265,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0432,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1263,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0431,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1262,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0915,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0430,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1261,Flow Weighted
4aa521cf-982e-4906-af6c-fd2265b3863b_sub-01,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1260,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0914,Flow Weighted
4aa521cf-982e-4906-af6c-fd2265b3863b_sub-02,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0912,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0437,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0444,Flow Weighted
53c9cb88-9567-4158-9efc-e7ba1c0b5df9_sub-0443,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1286,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-1285,Flow Weighted
d980cc3e-7d2b-4802-a883-e535606b379f_sub-0909,Flow Weighted
